strain,stress (MPa)
0.04229456664324324,321.42661275608253
0.042396870046246246,321.4778037551816
0.04249917344924925,321.5971732687311
0.042601476852252254,321.61311426204963
0.04270378025525526,321.5945843736626
0.042806083658258255,321.58111830568964
0.04290838706126126,321.6156839374466
0.04301069046426426,321.6192963440405
0.04311299386726727,321.78404625236
0.04321529727027027,321.851505250615
0.043317600673273275,321.80837963033986
0.04341990407627628,321.8092733237093
0.043522207479279276,321.87602867415933
0.04362451088228228,321.8584658027956
0.043726814285285284,321.867922119116
0.04382911768828829,321.95899949435795
0.04393142109129129,321.94820825072424
0.044033724494294296,321.9089713341136
0.0441360278972973,321.9516139403741
0.0442383313003003,322.04019778612195
0.0443406347033033,322.1615198338052
0.044442938106306305,322.2582204931341
0.04454524150930931,322.1992098028419
0.04464754491231231,322.1118162964706
0.04474984831531532,322.16266010877564
0.04485215171831832,322.20932789558185
0.04495445512132132,322.3045790224128
0.04505675852432432,322.2848863615528
0.045159061927327326,322.39386387224243
0.04526136533033033,322.47285399916973
0.045363668733333334,322.5188036470993
0.04546597213633634,322.46196930296236
0.04556827553933934,322.5290876251435
0.04567057894234234,322.64083803470197
0.04577288234534534,322.70174768550254
0.04587518574834835,322.635094649961
0.04597748915135135,322.6854531301433
0.046079792554354355,322.53704919358637
0.04618209595735736,322.54720595268924
0.04628439936036036,322.49092923045197
0.04638670276336336,322.69938318773717
0.046489006166366365,322.66610805040597
0.04659130956936937,322.6451735732157
0.04669361297237237,322.73950887830875
0.046795916375375377,322.96508242920356
0.04689821977837838,322.9239952154018
0.047000523181381385,323.1504023577136
0.04710282658438438,323.1912384784185
0.047205129987387386,323.35695426465526
0.04730743339039039,323.375346934574
0.047409736793393394,323.3140076268614
0.0475120401963964,323.32110754875765
0.0476143435993994,323.21724419244634
0.047716647002402406,323.2527514831923
0.0478189504054054,323.16596065168443
0.04792125380840841,323.2465185744976
0.04802355721141141,323.2050025198884
0.048125860614414415,323.22916881875506
0.04822816401741742,323.09323267012786
0.04833046742042042,323.1781716152501
0.04843277082342342,323.23698318418053
0.048535074226426424,323.3038191553482
0.04863737762942943,323.31360519029175
0.04873968103243243,323.4030715592381
0.048841984435435436,323.55493731810986
0.04894428783843844,323.47164495824535
0.049046591241441444,323.634716572092
0.04914889464444444,323.7078682485253
0.049251198047447445,323.69042003833783
0.04935350145045045,323.64273231374216
0.04945580485345345,323.8671365310594
0.04955810825645646,323.70606446139135
0.04966041165945946,323.85247930890006
0.049762715062462465,323.8388326630616
0.04986501846546546,323.8327712224418
0.049967321868468466,323.7872408586635
0.05006962527147147,323.82365766637423
0.050171928674474474,323.8042073760271
0.05027423207747748,323.87090789021363
0.05037653548048048,323.8729225325265
0.050478838883483486,323.9783042646432
0.05058114228648648,324.08422966978793
0.05068344568948949,324.0647585127269
0.05078574909249249,324.13493450589147
0.050888052495495495,324.0453899113682
0.0509903558984985,324.17763717547774
0.0510926593015015,324.2153484231812
0.05119496270450451,324.1327479891831
0.051297266107507504,324.0640870648154
0.05139956951051051,324.21373015183923
0.05150187291351351,324.21154537483073
0.051604176316516516,324.2719441163016
0.05170647971951952,324.18453445173935
0.051808783122522524,324.2820881486412
0.05191108652552553,324.42421392328623
0.052013389928528525,324.37511001762397
0.05211569333153153,324.5600296663149
0.05221799673453453,324.6091079329791
0.05232030013753754,324.62351971875944
0.05242260354054054,324.62266455989635
0.052524906943543545,324.5801613099872
0.05262721034654655,324.5385513248146
0.052729513749549546,324.5741860052929
0.05283181715255255,324.5938298534383
0.052934120555555554,324.4990793269831
0.05303642395855856,324.4512909526928
0.05313872736156156,324.4162965864218
0.053241030764564566,324.48192382899816
0.05334333416756757,324.55581882800175
0.05344563757057057,324.55843522692413
0.05354794097357357,324.62589724594807
0.053650244376576575,324.788288756266
0.05375254777957958,324.81305162917624
0.05385485118258258,324.8526035617957
0.05395715458558559,324.801570495712
0.05405945798858859,324.9379333182466
0.05416176139159159,325.03912948634803
0.05426406479459459,324.97700380590123
0.054366368197597596,324.98349948605494
0.0544686716006006,325.0071616973683
0.054570975003603604,324.99413845013004
0.05467327840660661,324.8753435836283
0.05477558180960961,324.85031682295494
0.05487788521261261,324.8292310890061
0.05498018861561561,324.99135654380683
0.05508249201861862,324.8738989141232
0.05518479542162162,324.9917120903737
0.055287098824624625,325.010654471782
0.05538940222762763,325.11187493957294
0.05549170563063063,325.2033335438911
0.05559400903363363,325.17842443729006
0.055696312436636634,325.1649194377584
0.05579861583963964,325.22242084365666
0.05590091924264264,325.23618682716517
0.056003222645645646,325.27811983061486
0.05610552604864865,325.2310533927582
0.056207829451651654,325.3819736110235
0.05631013285465465,325.3474052158757
0.056412436257657655,325.39324845727236
0.05651473966066066,325.40842296322825
0.05661704306366366,325.5397695317327
0.05671934646666667,325.50047595481016
0.05682164986966967,325.4500609659514
0.05692395327267267,325.4447867634585
0.05702625667567567,325.4272034930644
0.057128560078678677,325.532668119526
0.05723086348168168,325.39906416264057
0.057333166884684685,325.42679321242355
0.05743547028768769,325.34400053896303
0.05753777369069069,325.3307535843017
0.05764007709369369,325.3790125890642
0.057742380496696694,325.3905823665494
0.0578446838996997,325.43189183586924
0.0579469873027027,325.3677837515992
0.058049290705705706,325.4715780523719
0.05815159410870871,325.57071133048896
0.058253897511711714,325.685693946993
0.05835620091471471,325.6795217248631
0.058458504317717715,325.66319879120755
0.05856080772072072,325.7173027173801
0.05866311112372372,325.83746142509347
0.05876541452672673,325.9121590267405
0.05886771792972973,325.9669949614609
0.058970021332732735,325.9286178179129
0.05907232473573573,325.8723233608213
0.059174628138738736,325.68143297666194
0.05927693154174174,325.8166552545748
0.059379234944744744,325.6768300114173
0.05948153834774775,325.7462507667153
0.05958384175075075,325.69133083295804
0.059686145153753756,325.7859215727555
0.05978844855675675,325.7297882962118
0.05989075195975976,325.86661600797123
0.05999305536276276,325.78279292344473
0.060095358765765765,325.88598821607826
0.06019766216876877,325.89966395702237
0.06029996557177177,326.04552068418724
0.06040226897477478,326.010305391664
0.060504572377777774,326.0080957972551
0.06060687578078078,325.9349369787127
0.06070917918378378,325.93448833230224
0.060811482586786786,325.86571993051086
0.06091378598978979,325.88140486619534
0.061016089392792794,325.68624566016643
0.0611183927957958,325.55121065697176
0.061220696198798795,325.2419881823219
0.0613229996018018,325.06055699948627
0.0614253030048048,325.08424491326605
0.06152760640780781,325.0084022672593
0.06162990981081081,324.9809434519038
0.061732213213813815,324.90791789833224
0.06183451661681682,325.0993467473984
0.061936820019819816,325.0083190084169
0.06203912342282282,325.1149547007394
0.062141426825825824,325.1774015731916
0.06224373022882883,325.2723642531601
0.06234603363183183,325.2772604526329
0.062448337034834836,325.41338752600365
0.06255064043783784,325.43718347678924
0.06265294384084084,325.3047510781915
0.06275524724384385,325.4312142662161
0.06285755064684685,325.4423196851143
0.06295985404984984,325.46533346573005
0.06306215745285285,325.4532911586523
0.06316446085585585,325.5531825506456
0.06326676425885885,325.45365596477217
0.06336906766186186,325.4884260719948
0.06347137106486486,325.42406487056803
0.06357367446786787,325.33204111171335
0.06367597787087087,325.4220913659408
0.06377828127387387,325.4244159528558
0.06388058467687688,325.4934921470791
0.06398288807987988,325.4102042022265
0.06408519148288289,325.4625685657447
0.06418749488588589,325.48981884286997
0.0642897982888889,325.393679806576
0.06439210169189188,325.6226613248383
0.06449440509489489,325.4673760846924
0.06459670849789789,325.5487022191782
0.0646990119009009,325.6890636161352
0.0648013153039039,325.6333525257931
0.0649036187069069,325.6154173218679
0.06500592210990991,325.6507707135296
0.06510822551291291,325.4787188165069
0.06521052891591592,325.60151613210945
0.06531283231891892,325.7413056915354
0.06541513572192192,325.66614217092774
0.06551743912492493,325.7958775263436
0.06561974252792793,325.8151379270435
0.06572204593093094,325.7542366769214
0.06582434933393393,325.7523778056462
0.06592665273693693,325.7996458610262
0.06602895613993993,325.82327964024734
0.06613125954294294,325.7943971494343
0.06623356294594594,325.6486544863869
0.06633586634894895,325.749204681334
0.06643816975195195,325.76876656881876
0.06654047315495495,325.73104621797296
0.06664277655795796,325.7877640550144
0.06674507996096096,325.72949303062114
0.06684738336396397,325.75714572210416
0.06694968676696697,325.673994523178
0.06705199016996997,325.7373750456346
0.06715429357297298,325.7828463725489
0.06725659697597597,325.80557428857804
0.06735890037897897,325.7840600383248
0.06746120378198198,325.8005708156576
0.06756350718498498,325.92521610284484
0.06766581058798798,325.7934911541932
0.06776811399099099,325.9572093131786
0.06787041739399399,326.1361222274839
0.067972720796997,326.0988517826008
0.0680750242,326.0137485082338
0.068177327603003,325.96253003842895
0.06827963100600601,326.017000931744
0.06838193440900901,325.9859395995243
0.06848423781201202,325.95022907869026
0.06858654121501502,326.00056803189113
0.06868884461801801,326.0649935452991
0.06879114802102101,325.9769788715506
0.06889345142402402,325.8994770942967
0.06899575482702702,325.96189166666665
0.06909805823003003,325.9238643400087
0.06920036163303303,325.92938469904516
0.06930266503603603,325.8386596095142
0.06940496843903904,325.8523224049435
0.06950727184204204,325.94703580986237
0.06960957524504505,326.02935749347745
0.06971187864804805,326.01580887206313
0.06981418205105105,326.0111496175386
0.06991648545405406,326.09410583808625
0.07001878885705705,326.0730277485453
0.07012109226006005,326.05781802231536
0.07022339566306306,326.0859381740618
0.07032569906606606,326.0926480276594
0.07042800246906906,326.18512696376797
0.07053030587207207,326.1171638757893
0.07063260927507507,326.2086935548996
0.07073491267807808,326.23209491481185
0.07083721608108108,326.2157141265576
0.07093951948408408,326.1027108061151
0.07104182288708709,326.10321964635654
0.07114412629009009,326.0646838801789
0.0712464296930931,326.0558937779496
0.0713487330960961,326.1351038326598
0.07145103649909909,326.16385764316266
0.0715533399021021,326.2724386199143
0.0716556433051051,326.1044202447871
0.0717579467081081,326.24206430009735
0.07186025011111111,326.3020817823245
0.07196255351411411,326.23429450667413
0.07206485691711711,326.113774715968
0.07216716032012012,326.27272012818446
0.07226946372312312,326.25853317040327
0.07237176712612613,326.2666185775668
0.07247407052912913,326.1878777271787
0.07257637393213213,326.2113688264618
0.07267867733513514,326.3866357516388
0.07278098073813814,326.17774868229355
0.07288328414114113,326.2392284594
0.07298558754414414,326.3490990514863
0.07308789094714714,326.2467400046891
0.07319019435015015,326.19251685047936
0.07329249775315315,326.21660654036265
0.07339480115615615,326.1649561148107
0.07349710455915916,326.20661592275343
0.07359940796216216,326.1945244228457
0.07370171136516517,326.30491165898155
0.07380401476816817,326.2975099254368
0.07390631817117117,326.3769815991952
0.07400862157417418,326.55625382040023
0.07411092497717718,326.2844414688641
0.07421322838018019,326.2345168290237
0.07431553178318318,326.15296507707745
0.07441783518618618,326.3173582309207
0.07452013858918918,326.3254002654172
0.07462244199219219,326.2670821467423
0.07472474539519519,326.2299694197987
0.0748270487981982,326.1906085275022
0.0749293522012012,326.41976943676985
0.0750316556042042,326.313105592608
0.07513395900720721,326.45884403939357
0.07523626241021021,326.3698222935834
0.07533856581321322,326.28534962719107
0.07544086921621622,326.35741607826816
0.07554317261921922,326.255144170379
0.07564547602222223,326.29442206260615
0.07574777942522522,326.1064915767156
0.07585008282822822,326.2128359860068
0.07595238623123123,326.2077266881924
0.07605468963423423,326.25838918887194
0.07615699303723723,326.21639486633137
0.07625929644024024,326.27535625676916
0.07636159984324324,326.33883531419286
0.07646390324624625,326.34481151504446
0.07656620664924925,326.3776136964556
0.07666851005225225,326.23846946749256
0.07677081345525526,326.3782192016386
0.07687311685825826,326.44071130537384
0.07697542026126127,326.43567630154837
0.07707772366426427,326.38525747104575
0.07718002706726726,326.3647751598373
0.07728233047027026,326.4688689592291
0.07738463387327327,326.45564061248945
0.07748693727627627,326.4812380666854
0.07758924067927928,326.43813391026157
0.07769154408228228,326.33862468065894
0.07779384748528528,326.3616677668099
0.07789615088828829,326.2763430244263
0.07799845429129129,326.3097160172733
0.0781007576942943,326.30353611438454
0.0782030610972973,326.2057170741535
0.0783053645003003,326.228645452503
0.07840766790330331,326.1964196211346
0.0785099713063063,326.17752304637935
0.0786122747093093,326.20387236199485
0.0787145781123123,326.13506631653945
0.07881688151531531,326.2027254764908
0.07891918491831831,326.31985920874996
0.07902148832132132,326.3675510040958
0.07912379172432432,326.39316092792126
0.07922609512732733,326.27112351441394
0.07932839853033033,326.34497953383726
0.07943070193333333,326.32490523959893
0.07953300533633634,326.4336184487205
0.07963530873933934,326.32992478682723
0.07973761214234235,326.3536223383399
0.07983991554534535,326.39938402578906
0.07994221894834834,326.3500362519715
0.08004452235135134,326.36739896078666
0.08014682575435435,326.3997527531114
0.08024912915735735,326.2066336500369
0.08035143256036036,326.2781001839408
0.08045373596336336,326.1868543855364
0.08055603936636636,326.1856493255813
0.08065834276936937,326.1469825511672
0.08076064617237237,326.12480193014517
0.08086294957537538,326.17784319117516
0.08096525297837838,326.1279249376012
0.08106755638138138,326.1168496874491
0.08116985978438439,326.09949062396004
0.08127216318738739,326.12888961335716
0.08137446659039038,326.16605789866327
0.08147676999339339,326.11340946944165
0.08157907339639639,326.1017209345892
0.0816813767993994,325.9909363377742
0.0817836802024024,326.2310451271032
0.0818859836054054,326.1020675191618
0.0819882870084084,326.10112779555357
0.08209059041141141,326.07859151614554
0.08219289381441441,326.15061907595157
0.08229519721741742,326.07342875258445
0.08239750062042042,326.0935382283748
0.08249980402342343,325.9540580740595
0.08260210742642643,325.96819112527436
0.08270441082942943,326.12628776537036
0.08280671423243242,326.00352269117974
0.08290901763543543,326.165099172021
0.08301132103843843,326.0192679427511
0.08311362444144144,325.942507884958
0.08321592784444444,325.75790472125743
0.08331823124744744,325.7612532566782
0.08342053465045045,325.75335559911804
0.08352283805345345,325.6197559817253
0.08362514145645646,325.4493018534601
0.08372744485945946,325.35222821544596
0.08382974826246246,325.2464832239189
0.08393205166546547,325.2884734734979
0.08403435506846847,325.25918066410156
0.08413665847147148,325.3067661124534
0.08423896187447447,325.2813223925629
0.08434126527747747,325.2943012624839
0.08444356868048047,325.3574444412687
0.08454587208348348,325.34364086396
0.08464817548648648,325.3321089981512
0.08475047888948949,325.3458426605685
0.08485278229249249,325.4603234874646
0.0849550856954955,325.3227682119625
0.0850573890984985,325.39444795106175
0.0851596925015015,325.44936801341885
0.0852619959045045,325.3475294312151
0.08536429930750751,325.2481943442925
